from,to,buyer,seller,tokenId,amount,timestamp
187,107,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,7d42611012fdbe366bf4a0481fc0e1abf15e245a,1456,0.15,2019-01-14T22:48:09Z
194,93,e5213d0a7ededd98d06524888b6cbc8624cf7be2,674a378f73bef19dd70643fb3e4ab47d69a9b475,1502,0.15,2019-01-14T23:49:22Z
11,73,10017ca37b1257ac0771e24652aa28c758e378eb,576a655161b5502dcf40602be1f3519a89b71658,1499,0.5,2019-01-15T07:00:38Z
11,93,10017ca37b1257ac0771e24652aa28c758e378eb,674a378f73bef19dd70643fb3e4ab47d69a9b475,1474,0.3,2019-01-15T10:09:07Z
28,152,215fedd5780c39fbdadb4bc3700de61a8ffdd74a,b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1436,1,2019-01-15T14:35:31Z
28,152,215fedd5780c39fbdadb4bc3700de61a8ffdd74a,b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1426,1,2019-01-15T14:47:48Z
169,130,baba92b7822a56c05554ab5d1bc1d0b7e212499d,958973a140f1e3ae91343e4aabf0de6ec50763b6,1486,0.2,2019-01-15T15:13:28Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1512,0.35,2019-01-15T21:44:34Z
169,150,baba92b7822a56c05554ab5d1bc1d0b7e212499d,ae04070d8d10b235a87341a5943ce9d9c94232b6,1482,0.35,2019-01-16T10:28:07Z
73,210,576a655161b5502dcf40602be1f3519a89b71658,f1721fa5b72191fdc428a2a5a5b4be02b711f0ea,1016,0.05,2019-01-16T16:27:07Z
11,156,10017ca37b1257ac0771e24652aa28c758e378eb,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1408,0.5,2019-01-16T16:59:04Z
156,157,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,b308082a84f0cedabde8f8c019dc28c2140c9822,1543,0.05,2019-01-16T19:07:36Z
116,157,830e3a6766c753e041aa5b78e94213972a99d400,b308082a84f0cedabde8f8c019dc28c2140c9822,1541,0.05,2019-01-16T19:07:36Z
169,157,baba92b7822a56c05554ab5d1bc1d0b7e212499d,b308082a84f0cedabde8f8c019dc28c2140c9822,1547,0.1,2019-01-16T19:51:57Z
11,31,10017ca37b1257ac0771e24652aa28c758e378eb,25981260dd48274abb39d48ed3cd96384522c217,1526,0.85,2019-01-16T20:22:05Z
194,198,e5213d0a7ededd98d06524888b6cbc8624cf7be2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1431,0.065,2019-01-16T23:12:17Z
194,198,e5213d0a7ededd98d06524888b6cbc8624cf7be2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1432,0.065,2019-01-16T23:12:53Z
57,198,42156cd874edd7703c2063cee44dd6da8312c3d5,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1433,0.08,2019-01-16T23:12:57Z
194,198,e5213d0a7ededd98d06524888b6cbc8624cf7be2,e74ef81a02219a2646c2d1fb2e45a9a123fd6fac,1434,0.065,2019-01-16T23:13:29Z
194,93,e5213d0a7ededd98d06524888b6cbc8624cf7be2,674a378f73bef19dd70643fb3e4ab47d69a9b475,1563,0.15,2019-01-17T16:15:59Z
161,139,b50256eab69686cd95c41c903eb45e9a614f52ee,9b7c03efcc5638951d07647a583b5e390ebf8824,1572,2,2019-01-17T19:54:50Z
156,91,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,66f174184b24b3dafa63c4c716c4fb9d251d598e,1421,0.2,2019-01-18T02:53:51Z
11,192,10017ca37b1257ac0771e24652aa28c758e378eb,e13d4abee4b304b67c52a56871141cad1b833aa7,1548,0.35,2019-01-18T06:42:56Z
11,179,10017ca37b1257ac0771e24652aa28c758e378eb,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1341,1,2019-01-18T06:58:50Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1332,2.7,2019-01-18T11:06:45Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1371,0.2,2019-01-18T13:01:01Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1558,0.3,2019-01-18T13:05:22Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1269,0.5,2019-01-18T15:11:15Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1322,0.5,2019-01-18T15:13:29Z
190,217,dc19d539369c3da9172de453c05bc503c9ac6bc2,fa30c7836ca6c0c85bb284880774620d283c3354,94,0.75,2019-01-18T15:30:01Z
11,27,10017ca37b1257ac0771e24652aa28c758e378eb,21316e6a4f0af45e5f1503984e83b10c53b177d8,1414,5,2019-01-18T17:06:44Z
11,152,10017ca37b1257ac0771e24652aa28c758e378eb,b0bba976737b16aa75e6eb9ad331d5effeca3c8f,1476,0.5,2019-01-19T16:20:59Z
169,91,baba92b7822a56c05554ab5d1bc1d0b7e212499d,66f174184b24b3dafa63c4c716c4fb9d251d598e,1587,0.25,2019-01-20T01:53:49Z
11,73,10017ca37b1257ac0771e24652aa28c758e378eb,576a655161b5502dcf40602be1f3519a89b71658,1208,0.5,2019-01-20T16:33:50Z
194,113,e5213d0a7ededd98d06524888b6cbc8624cf7be2,7f67e80272d6349a70acd0a6d0dc169292431020,1611,0.4,2019-01-20T20:25:22Z
104,32,77350e1152efd5f2d807a6124015c629a907155e,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,1532,0.25,2019-01-20T23:04:56Z
104,32,77350e1152efd5f2d807a6124015c629a907155e,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,1533,0.25,2019-01-20T23:07:50Z
104,32,77350e1152efd5f2d807a6124015c629a907155e,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,1535,0.22,2019-01-20T23:07:50Z
94,32,6853a596d6d7264d3622546da3b891b6fe17eb82,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,1536,0.75,2019-01-20T23:07:59Z
104,32,77350e1152efd5f2d807a6124015c629a907155e,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,1537,0.22,2019-01-20T23:08:05Z
94,32,6853a596d6d7264d3622546da3b891b6fe17eb82,26c2c08cc58d7fa471ded745fcd0fdcedb282e17,1534,0.65,2019-01-20T23:12:25Z
94,88,6853a596d6d7264d3622546da3b891b6fe17eb82,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1607,0.555,2019-01-21T00:01:20Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1618,0.5,2019-01-21T07:13:30Z
105,103,7992951848ec94911d9c413a9fc53959dab8bc68,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1460,0.075,2019-01-21T11:47:08Z
105,103,7992951848ec94911d9c413a9fc53959dab8bc68,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1440,0.075,2019-01-21T12:11:41Z
194,181,e5213d0a7ededd98d06524888b6cbc8624cf7be2,ced2662fe30d876bef52f219eeac67e2b328effc,534,0.3,2019-01-21T14:32:03Z
169,156,baba92b7822a56c05554ab5d1bc1d0b7e212499d,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1594,0.25,2019-01-21T14:37:14Z
11,73,10017ca37b1257ac0771e24652aa28c758e378eb,576a655161b5502dcf40602be1f3519a89b71658,1614,0.8,2019-01-22T07:36:17Z
169,31,baba92b7822a56c05554ab5d1bc1d0b7e212499d,25981260dd48274abb39d48ed3cd96384522c217,1586,0.32,2019-01-22T12:51:24Z
207,91,eeeeec16d9471a5fae3b02a5cde6461fd2d4908a,66f174184b24b3dafa63c4c716c4fb9d251d598e,1608,2,2019-01-22T14:10:15Z
27,145,21316e6a4f0af45e5f1503984e83b10c53b177d8,a4ad045d62a493f0ed883b413866448afb13087c,1648,0.5,2019-01-22T15:09:59Z
194,103,e5213d0a7ededd98d06524888b6cbc8624cf7be2,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1484,0.25,2019-01-22T16:12:39Z
169,113,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7f67e80272d6349a70acd0a6d0dc169292431020,1285,0.2,2019-01-22T16:19:39Z
73,187,576a655161b5502dcf40602be1f3519a89b71658,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1496,0.15,2019-01-22T20:37:15Z
221,2,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,01cb023186cab05220554ee75b4d69921dd051f1,1078,0.05,2019-01-22T21:01:03Z
221,157,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,b308082a84f0cedabde8f8c019dc28c2140c9822,1581,0.03,2019-01-22T21:04:25Z
2,145,01cb023186cab05220554ee75b4d69921dd051f1,a4ad045d62a493f0ed883b413866448afb13087c,1650,0.4,2019-01-22T23:44:24Z
31,93,25981260dd48274abb39d48ed3cd96384522c217,674a378f73bef19dd70643fb3e4ab47d69a9b475,1623,0.2,2019-01-23T08:43:16Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,1498,1.3,2019-01-23T11:20:27Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,1597,1.15,2019-01-23T11:29:31Z
11,145,10017ca37b1257ac0771e24652aa28c758e378eb,a4ad045d62a493f0ed883b413866448afb13087c,1649,0.5,2019-01-23T11:29:44Z
11,187,10017ca37b1257ac0771e24652aa28c758e378eb,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1491,0.3,2019-01-23T12:23:16Z
221,2,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,01cb023186cab05220554ee75b4d69921dd051f1,1197,0.05,2019-01-23T16:47:19Z
221,157,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,b308082a84f0cedabde8f8c019dc28c2140c9822,1577,0.001,2019-01-23T16:48:23Z
221,157,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,b308082a84f0cedabde8f8c019dc28c2140c9822,1576,0.001,2019-01-23T16:52:28Z
169,145,baba92b7822a56c05554ab5d1bc1d0b7e212499d,a4ad045d62a493f0ed883b413866448afb13087c,1647,0.4,2019-01-23T21:47:36Z
187,91,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,66f174184b24b3dafa63c4c716c4fb9d251d598e,1404,0.25,2019-01-24T03:26:58Z
91,187,66f174184b24b3dafa63c4c716c4fb9d251d598e,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1663,0.13,2019-01-24T13:51:53Z
145,157,a4ad045d62a493f0ed883b413866448afb13087c,b308082a84f0cedabde8f8c019dc28c2140c9822,1578,0.03,2019-01-24T15:02:00Z
169,113,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7f67e80272d6349a70acd0a6d0dc169292431020,1493,0.2,2019-01-24T15:57:47Z
11,50,10017ca37b1257ac0771e24652aa28c758e378eb,39cc9c86e67baf2129b80fe3414c397492ea8026,1684,1.3,2019-01-24T22:00:12Z
77,2,5ac843eecbf67669d4003aa49ae5e0136dc73365,01cb023186cab05220554ee75b4d69921dd051f1,1669,0.8,2019-01-24T22:01:14Z
11,91,10017ca37b1257ac0771e24652aa28c758e378eb,66f174184b24b3dafa63c4c716c4fb9d251d598e,1606,0.45,2019-01-25T01:49:58Z
169,187,baba92b7822a56c05554ab5d1bc1d0b7e212499d,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1489,0.12,2019-01-25T19:24:09Z
42,93,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,674a378f73bef19dd70643fb3e4ab47d69a9b475,1673,0.2,2019-01-25T22:44:02Z
193,187,e25c73435702fed11e9c5584ce6efe7cbff71739,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1495,0.15,2019-01-26T03:28:48Z
193,187,e25c73435702fed11e9c5584ce6efe7cbff71739,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1693,0.15,2019-01-26T03:29:10Z
193,187,e25c73435702fed11e9c5584ce6efe7cbff71739,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1695,0.15,2019-01-26T03:29:33Z
193,103,e25c73435702fed11e9c5584ce6efe7cbff71739,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1600,0.4,2019-01-26T04:34:36Z
193,156,e25c73435702fed11e9c5584ce6efe7cbff71739,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1362,0.5,2019-01-26T04:41:45Z
193,156,e25c73435702fed11e9c5584ce6efe7cbff71739,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1155,0.5,2019-01-26T04:45:21Z
193,79,e25c73435702fed11e9c5584ce6efe7cbff71739,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,780,0.6,2019-01-26T05:30:31Z
193,83,e25c73435702fed11e9c5584ce6efe7cbff71739,5fae9d4b591f213b3ba75287f2cfac0883d17f7a,729,0.5,2019-01-26T05:32:10Z
11,156,10017ca37b1257ac0771e24652aa28c758e378eb,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1108,0.5,2019-01-26T06:32:52Z
11,33,10017ca37b1257ac0771e24652aa28c758e378eb,27d54e5487a6b64ce403f627c1d0843d469f8200,799,0.5,2019-01-26T06:35:41Z
193,27,e25c73435702fed11e9c5584ce6efe7cbff71739,21316e6a4f0af45e5f1503984e83b10c53b177d8,1011,0.5,2019-01-26T06:44:28Z
193,27,e25c73435702fed11e9c5584ce6efe7cbff71739,21316e6a4f0af45e5f1503984e83b10c53b177d8,83,0.75,2019-01-26T06:46:00Z
193,50,e25c73435702fed11e9c5584ce6efe7cbff71739,39cc9c86e67baf2129b80fe3414c397492ea8026,1237,0.75,2019-01-26T07:28:55Z
193,50,e25c73435702fed11e9c5584ce6efe7cbff71739,39cc9c86e67baf2129b80fe3414c397492ea8026,147,0.7,2019-01-26T07:28:55Z
193,50,e25c73435702fed11e9c5584ce6efe7cbff71739,39cc9c86e67baf2129b80fe3414c397492ea8026,9,0.6,2019-01-26T07:29:46Z
193,104,e25c73435702fed11e9c5584ce6efe7cbff71739,77350e1152efd5f2d807a6124015c629a907155e,1699,0.4,2019-01-26T07:32:54Z
193,180,e25c73435702fed11e9c5584ce6efe7cbff71739,ceaa12eb3f45cb4d58b0f27512a286afeacaadcc,1020,0.75,2019-01-26T07:53:39Z
193,169,e25c73435702fed11e9c5584ce6efe7cbff71739,baba92b7822a56c05554ab5d1bc1d0b7e212499d,1647,0.75,2019-01-26T08:44:26Z
193,63,e25c73435702fed11e9c5584ce6efe7cbff71739,4ad818a7b5eceea39d42dcd1cd75ecab3bfed6a4,979,0.35,2019-01-26T09:07:41Z
193,3,e25c73435702fed11e9c5584ce6efe7cbff71739,0320de3378dcde180758ad2d41c0e1c6dcbb441d,68,0.25,2019-01-26T09:53:15Z
193,10,e25c73435702fed11e9c5584ce6efe7cbff71739,0da07e67c2ca3a3cfcb58af115e1c0ed64f69f96,899,0.2,2019-01-26T12:20:23Z
193,179,e25c73435702fed11e9c5584ce6efe7cbff71739,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1284,0.4,2019-01-26T12:41:33Z
193,202,e25c73435702fed11e9c5584ce6efe7cbff71739,e98bd4b49a1eafa8c2ecbf562073a12fae464b65,1026,0.35,2019-01-26T12:50:07Z
11,169,10017ca37b1257ac0771e24652aa28c758e378eb,baba92b7822a56c05554ab5d1bc1d0b7e212499d,869,0.7,2019-01-26T14:46:16Z
193,156,e25c73435702fed11e9c5584ce6efe7cbff71739,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1538,0.5,2019-01-26T15:15:16Z
193,79,e25c73435702fed11e9c5584ce6efe7cbff71739,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1472,0.4,2019-01-26T16:14:28Z
193,79,e25c73435702fed11e9c5584ce6efe7cbff71739,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1394,0.4,2019-01-26T16:25:13Z
169,103,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1661,0.12,2019-01-26T18:38:06Z
169,103,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1506,0.1,2019-01-26T19:07:47Z
193,42,e25c73435702fed11e9c5584ce6efe7cbff71739,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,190,0.35,2019-01-26T19:50:50Z
11,187,10017ca37b1257ac0771e24652aa28c758e378eb,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1704,0.15,2019-01-26T21:53:19Z
193,42,e25c73435702fed11e9c5584ce6efe7cbff71739,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,1388,0.35,2019-01-26T22:22:11Z
193,104,e25c73435702fed11e9c5584ce6efe7cbff71739,77350e1152efd5f2d807a6124015c629a907155e,1573,0.4,2019-01-26T23:55:17Z
43,104,337101def3eeb6f06e071efe02216274507937bb,77350e1152efd5f2d807a6124015c629a907155e,1598,0.6,2019-01-26T23:56:19Z
193,103,e25c73435702fed11e9c5584ce6efe7cbff71739,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1685,0.25,2019-01-27T10:16:00Z
193,84,e25c73435702fed11e9c5584ce6efe7cbff71739,60d38778adbbeeac88f741b833cbb9877228eea0,1682,0.25,2019-01-27T11:00:52Z
193,176,e25c73435702fed11e9c5584ce6efe7cbff71739,c7149e861a03454ccb66b552797a05c8d98994ba,1242,0.35,2019-01-27T11:06:58Z
193,176,e25c73435702fed11e9c5584ce6efe7cbff71739,c7149e861a03454ccb66b552797a05c8d98994ba,1226,0.3,2019-01-27T11:06:58Z
42,176,335e19b3f5dcfa2e398ee7d5ff430a1f8ccc88b2,c7149e861a03454ccb66b552797a05c8d98994ba,1163,0.15,2019-01-27T11:06:58Z
193,88,e25c73435702fed11e9c5584ce6efe7cbff71739,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,943,0.25,2019-01-27T11:11:30Z
43,88,337101def3eeb6f06e071efe02216274507937bb,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1624,0.2,2019-01-27T11:11:56Z
193,88,e25c73435702fed11e9c5584ce6efe7cbff71739,65593b011d6c1726e02bfa17f1370aa3c5f95bb0,1656,0.35,2019-01-27T11:12:09Z
221,103,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1622,0.05,2019-01-27T12:33:33Z
221,157,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,b308082a84f0cedabde8f8c019dc28c2140c9822,1574,0.001,2019-01-27T12:37:24Z
221,157,fe325b95eff8c7b86b7085fc2f446a2ade5b6b6d,b308082a84f0cedabde8f8c019dc28c2140c9822,1575,0.001,2019-01-27T12:38:19Z
169,91,baba92b7822a56c05554ab5d1bc1d0b7e212499d,66f174184b24b3dafa63c4c716c4fb9d251d598e,1700,0.2,2019-01-27T14:05:27Z
169,113,baba92b7822a56c05554ab5d1bc1d0b7e212499d,7f67e80272d6349a70acd0a6d0dc169292431020,1625,0.3,2019-01-27T15:33:36Z
11,46,10017ca37b1257ac0771e24652aa28c758e378eb,36bd6221c2016371c3af00071726578b91acb007,1721,0.55,2019-01-27T17:54:12Z
11,179,10017ca37b1257ac0771e24652aa28c758e378eb,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1399,0.3,2019-01-27T21:20:13Z
193,184,e25c73435702fed11e9c5584ce6efe7cbff71739,d0c877b474cd51959931a7f70d7a6c60f50cdae7,1120,0.2,2019-01-27T23:26:17Z
169,58,baba92b7822a56c05554ab5d1bc1d0b7e212499d,4410bb5accef3848bc7b64131ceb3d54740682e8,985,0.4,2019-01-28T03:55:04Z
11,187,10017ca37b1257ac0771e24652aa28c758e378eb,d7e1bc51cd3f30e21b17bab33d77078e3fb7cc26,1735,0.25,2019-01-28T05:46:00Z
183,103,d04c453461a77b342fea9d1fec55861399401122,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1566,0.05,2019-01-28T08:02:10Z
11,179,10017ca37b1257ac0771e24652aa28c758e378eb,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1174,0.35,2019-01-28T09:30:08Z
156,104,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,77350e1152efd5f2d807a6124015c629a907155e,577,0.15,2019-01-28T20:17:32Z
156,105,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,7992951848ec94911d9c413a9fc53959dab8bc68,1460,0.08,2019-01-28T20:18:04Z
78,50,5acce70cae148b520ff36dcf177ee78ba54ebc04,39cc9c86e67baf2129b80fe3414c397492ea8026,1747,1,2019-01-29T09:31:24Z
11,79,10017ca37b1257ac0771e24652aa28c758e378eb,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1752,0.58,2019-01-29T10:47:51Z
193,27,e25c73435702fed11e9c5584ce6efe7cbff71739,21316e6a4f0af45e5f1503984e83b10c53b177d8,1231,0.5,2019-01-29T13:56:29Z
79,31,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,25981260dd48274abb39d48ed3cd96384522c217,1706,1,2019-01-29T14:29:30Z
31,79,25981260dd48274abb39d48ed3cd96384522c217,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1631,1,2019-01-29T14:31:17Z
196,103,e64b9a2ccd29c4b815442adb6fec216eb8426c10,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1599,0.2,2019-01-29T15:18:29Z
156,113,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,7f67e80272d6349a70acd0a6d0dc169292431020,1753,0.15,2019-01-29T15:43:57Z
156,176,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,c7149e861a03454ccb66b552797a05c8d98994ba,1160,0.175,2019-01-29T16:19:25Z
156,103,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1670,0.15,2019-01-29T17:39:43Z
193,145,e25c73435702fed11e9c5584ce6efe7cbff71739,a4ad045d62a493f0ed883b413866448afb13087c,1692,0.5,2019-01-29T18:23:47Z
193,181,e25c73435702fed11e9c5584ce6efe7cbff71739,ced2662fe30d876bef52f219eeac67e2b328effc,1719,0.54321,2019-01-29T18:24:43Z
156,2,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,01cb023186cab05220554ee75b4d69921dd051f1,1707,0.15,2019-01-29T19:27:07Z
11,133,10017ca37b1257ac0771e24652aa28c758e378eb,981276d81272f7cd8808701645741db1abacad56,1765,0.5,2019-01-30T06:08:26Z
156,103,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1770,0.365,2019-01-31T19:04:29Z
11,148,10017ca37b1257ac0771e24652aa28c758e378eb,ab3627317c43d394eb171170f818153b976d28a3,1295,0.1,2019-01-31T20:31:19Z
1,79,01a35017c1475e9c4daa88771ee5bc9ee427c28f,5b0d92e138422428d8e5afab8ee8f99ba9a4e613,1562,0.78,2019-01-31T23:51:09Z
196,63,e64b9a2ccd29c4b815442adb6fec216eb8426c10,4ad818a7b5eceea39d42dcd1cd75ecab3bfed6a4,1771,0.18,2019-02-01T14:30:52Z
38,91,2f6c9365f7b6e74fa301425bbc766e549d4f5108,66f174184b24b3dafa63c4c716c4fb9d251d598e,1743,0.15,2019-02-01T20:12:29Z
38,91,2f6c9365f7b6e74fa301425bbc766e549d4f5108,66f174184b24b3dafa63c4c716c4fb9d251d598e,1743,0.15,2019-02-01T20:12:30Z
190,73,dc19d539369c3da9172de453c05bc503c9ac6bc2,576a655161b5502dcf40602be1f3519a89b71658,1717,0.54321,2019-02-01T20:28:14Z
216,192,f9ea0aa5c9d0c0e0dc350f7f546a4655689ce7bb,e13d4abee4b304b67c52a56871141cad1b833aa7,1773,0.45,2019-02-01T20:52:32Z
190,156,dc19d539369c3da9172de453c05bc503c9ac6bc2,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1761,0.35,2019-02-01T21:26:01Z
169,2,baba92b7822a56c05554ab5d1bc1d0b7e212499d,01cb023186cab05220554ee75b4d69921dd051f1,1479,0.2,2019-02-01T21:59:22Z
190,91,dc19d539369c3da9172de453c05bc503c9ac6bc2,66f174184b24b3dafa63c4c716c4fb9d251d598e,1766,0.4,2019-02-02T00:19:01Z
190,2,dc19d539369c3da9172de453c05bc503c9ac6bc2,01cb023186cab05220554ee75b4d69921dd051f1,1774,0.75,2019-02-02T01:16:57Z
202,128,e98bd4b49a1eafa8c2ecbf562073a12fae464b65,92fab452e2f14c7730f79031906e06326c916946,1239,0.75,2019-02-02T09:13:31Z
169,27,baba92b7822a56c05554ab5d1bc1d0b7e212499d,21316e6a4f0af45e5f1503984e83b10c53b177d8,1759,1,2019-02-02T17:34:42Z
11,2,10017ca37b1257ac0771e24652aa28c758e378eb,01cb023186cab05220554ee75b4d69921dd051f1,1620,0.2,2019-02-02T18:51:10Z
193,94,e25c73435702fed11e9c5584ce6efe7cbff71739,6853a596d6d7264d3622546da3b891b6fe17eb82,604,0.35,2019-02-03T10:24:34Z
190,63,dc19d539369c3da9172de453c05bc503c9ac6bc2,4ad818a7b5eceea39d42dcd1cd75ecab3bfed6a4,1800,0.25,2019-02-03T13:53:58Z
190,125,dc19d539369c3da9172de453c05bc503c9ac6bc2,89f2420190d752a29671dad303446cdbe8c2193a,1751,0.75,2019-02-03T17:42:15Z
190,125,dc19d539369c3da9172de453c05bc503c9ac6bc2,89f2420190d752a29671dad303446cdbe8c2193a,981,0.35,2019-02-03T17:43:14Z
190,125,dc19d539369c3da9172de453c05bc503c9ac6bc2,89f2420190d752a29671dad303446cdbe8c2193a,154,0.4,2019-02-03T17:45:39Z
73,156,576a655161b5502dcf40602be1f3519a89b71658,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,1799,0.5,2019-02-03T18:22:14Z
190,84,dc19d539369c3da9172de453c05bc503c9ac6bc2,60d38778adbbeeac88f741b833cbb9877228eea0,1617,0.6,2019-02-03T18:46:42Z
190,58,dc19d539369c3da9172de453c05bc503c9ac6bc2,4410bb5accef3848bc7b64131ceb3d54740682e8,1802,0.7,2019-02-03T20:25:22Z
190,58,dc19d539369c3da9172de453c05bc503c9ac6bc2,4410bb5accef3848bc7b64131ceb3d54740682e8,1803,0.7,2019-02-03T20:25:37Z
11,103,10017ca37b1257ac0771e24652aa28c758e378eb,7672b17d5eebb7194d57066f86fbcb4e85a7e10e,1207,0.2,2019-02-03T20:29:04Z
172,118,bc74c3adc2aa6a85bda3eca5b0e235ca08532772,84e6bd4288650f5fff504c2659916de682aa3c8c,1781,0.3,2019-02-04T12:22:55Z
43,176,337101def3eeb6f06e071efe02216274507937bb,c7149e861a03454ccb66b552797a05c8d98994ba,1143,0.2,2019-02-04T14:47:59Z
43,179,337101def3eeb6f06e071efe02216274507937bb,ce82ceaf7f9df2ddb36ad01a8d1783f26b41f73b,1397,0.5,2019-02-04T15:14:42Z
156,38,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,2f6c9365f7b6e74fa301425bbc766e549d4f5108,1743,0.2,2019-02-04T15:41:27Z
193,214,e25c73435702fed11e9c5584ce6efe7cbff71739,f8b32d30ac6ab3030595432533d7836fd76b078d,1264,0.55,2019-02-04T20:53:30Z
156,118,b3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,84e6bd4288650f5fff504c2659916de682aa3c8c,1815,0.275,2019-02-05T06:56:07Z
